mandelbrot1n4w1024, 127.0.0.2, 0, 0, 31149, 14496, 
mandelbrot1n4w1024, 127.0.0.3, 1, 0, 26522, 14457, 
mandelbrot1n4w1024, 127.0.0.4, 2, 0, 15496, 14457, 
Host,,,,,,43020,15465
