mandelbrot1n8w1024, 127.0.0.2, 0, 0, 14779, 8372, 
mandelbrot1n8w1024, 127.0.0.3, 1, 0, 12051, 8356, 
mandelbrot1n8w1024, 127.0.0.4, 2, 0, 9417, 8356, 
Host,,,,,,22935,9379
