mandelbrot1n8w2048, 127.0.0.2, 0, 0, 36804, 30443, 
mandelbrot1n8w2048, 127.0.0.3, 1, 0, 34243, 30428, 
mandelbrot1n8w2048, 127.0.0.4, 2, 0, 31468, 30412, 
Host,,,,,,44038,31430
